"doi","experiment_design","mean_es_per_paper","median_es_per_paper","sd_es_per_paper","mad_es_per_paper","num_es_per_paper","median_N_num_per_paper","no_meta_max_N_per_paper","no_meta_min_N_per_paper","no_meta_median_N_per_paper","num_topic","topic","topic_category","topic_for_analysis"
"10.1145/3544548.3581172","within",0.499337833516642,0.512235960915746,0.14511463965016,0.152561506114074,8,24,24,24,24,"topic_2","human-centered computing","human-centered computing","human-centered computing"
"10.1145/3544548.3581172","within",0.499337833516642,0.512235960915746,0.14511463965016,0.152561506114074,8,24,24,24,24,"topic_3","virtual reality","human centered computing","virtual reality"
"10.1145/3544548.3581178","between",0.222783405309168,0.191980959169769,0.154883249324491,0.155672657986208,15,47,47,47,47,"topic_1","security and privacy","security and privacy","security and privacy"
"10.1145/3544548.3581178","between",0.222783405309168,0.191980959169769,0.154883249324491,0.155672657986208,15,47,47,47,47,"topic_2","security and privacy","security and privacy","security and privacy"
"10.1145/3544548.3581178","between",0.222783405309168,0.191980959169769,0.154883249324491,0.155672657986208,15,47,47,47,47,"topic_3","empirical studies in hci","human centered computing","empirical studies in hci"
"10.1145/3544548.3581178","between",0.222783405309168,0.191980959169769,0.154883249324491,0.155672657986208,15,47,47,47,47,"topic_4","human-centered computing","human-centered computing","human-centered computing"
"10.1145/3544548.3581178","within",0.339261684838243,0.332846845482768,0.193181013105873,0.157470677024865,4,47,47,17,47,"topic_1","security and privacy","security and privacy","security and privacy"
"10.1145/3544548.3581178","within",0.339261684838243,0.332846845482768,0.193181013105873,0.157470677024865,4,47,47,17,47,"topic_2","security and privacy","security and privacy","security and privacy"
"10.1145/3544548.3581178","within",0.339261684838243,0.332846845482768,0.193181013105873,0.157470677024865,4,47,47,17,47,"topic_3","empirical studies in hci","human centered computing","empirical studies in hci"
"10.1145/3544548.3581178","within",0.339261684838243,0.332846845482768,0.193181013105873,0.157470677024865,4,47,47,17,47,"topic_4","human-centered computing","human-centered computing","human-centered computing"
"10.1145/3544548.3581179","within",0.317541666666667,0.3,0.178942158529763,0.207564,48,12,12,12,12,"topic_1","empirical studies in hci","human centered computing","empirical studies in hci"
"10.1145/3544548.3581179","within",0.317541666666667,0.3,0.178942158529763,0.207564,48,12,12,12,12,"topic_2","human-centered computing","human-centered computing","human-centered computing"
"10.1145/3544548.3581181","within",0.157288904197828,0.140732837486765,0.0318875912565362,0.0194400222333706,14,352.5,456,456,456,"topic_1","security and privacy","security and privacy","security and privacy"
"10.1145/3544548.3581181","within",0.157288904197828,0.140732837486765,0.0318875912565362,0.0194400222333706,14,352.5,456,456,456,"topic_2","security and privacy","security and privacy","security and privacy"
"10.1145/3544548.3581181","within",0.157288904197828,0.140732837486765,0.0318875912565362,0.0194400222333706,14,352.5,456,456,456,"topic_5","applied computing","applied computing","applied computing"
"10.1145/3544548.3581182","within",0.599459709345856,0.63121418577995,0.130654534921742,0.123018896432487,12,20,20,20,20,"topic_1","empirical studies in hci","human centered computing","empirical studies in hci"
"10.1145/3544548.3581182","within",0.599459709345856,0.63121418577995,0.130654534921742,0.123018896432487,12,20,20,20,20,"topic_2","human-centered computing","human-centered computing","human-centered computing"
"10.1145/3544548.3581189","within",0.288949371489784,0.237522998836916,0.277749742541688,0.164795846523534,26,13,26,13,13,"topic_1","user studies","human centered computing","empirical studies in hci"
"10.1145/3544548.3581189","within",0.288949371489784,0.237522998836916,0.277749742541688,0.164795846523534,26,13,26,13,13,"topic_2","human-centered computing","human-centered computing","human-centered computing"
"10.1145/3544548.3581189","within",0.288949371489784,0.237522998836916,0.277749742541688,0.164795846523534,26,13,26,13,13,"topic_3","hci theory, concepts and models","human centered computing","hci theory, concepts and models"
"10.1145/3544548.3581192","within",0.435238095238095,0.49,0.272736705880348,0.355824,6,14,20,8,14,"topic_2","human-centered computing","human-centered computing","human-centered computing"
"10.1145/3544548.3581196","between",0.257217123426011,0.254000986305943,0.0391364296693288,0.0331059371962076,4,352.5,1506,1506,1506,"topic_1","empirical studies in collaborative and social computing","human centered computing","collaborative and social computing"
"10.1145/3544548.3581196","between",0.257217123426011,0.254000986305943,0.0391364296693288,0.0331059371962076,4,352.5,1506,1506,1506,"topic_2","collaborative and social computing","human centered computing","collaborative and social computing"
"10.1145/3544548.3581196","between",0.257217123426011,0.254000986305943,0.0391364296693288,0.0331059371962076,4,352.5,1506,1506,1506,"topic_3","human-centered computing","human-centered computing","human-centered computing"
"10.1145/3544548.3581196","between",0.257217123426011,0.254000986305943,0.0391364296693288,0.0331059371962076,4,352.5,1506,1506,1506,"topic_5","interaction design","human centered computing","interaction design"
"10.1145/3544548.3581196","within",0.129485816516367,0.129485816516367,0.0132605035862883,0.0139017353107835,2,352.5,1506,1506,1506,"topic_1","empirical studies in collaborative and social computing","human centered computing","collaborative and social computing"
"10.1145/3544548.3581196","within",0.129485816516367,0.129485816516367,0.0132605035862883,0.0139017353107835,2,352.5,1506,1506,1506,"topic_2","collaborative and social computing","human centered computing","collaborative and social computing"
"10.1145/3544548.3581196","within",0.129485816516367,0.129485816516367,0.0132605035862883,0.0139017353107835,2,352.5,1506,1506,1506,"topic_3","human-centered computing","human-centered computing","human-centered computing"
"10.1145/3544548.3581196","within",0.129485816516367,0.129485816516367,0.0132605035862883,0.0139017353107835,2,352.5,1506,1506,1506,"topic_5","interaction design","human centered computing","interaction design"
"10.1145/3544548.3581200","within",0.450844961175027,0.458257569495584,0.130376402794046,0.16582496707383,27,211,211,211,211,"topic_1","empirical studies in hci","human centered computing","empirical studies in hci"
"10.1145/3544548.3581200","within",0.450844961175027,0.458257569495584,0.130376402794046,0.16582496707383,27,211,211,211,211,"topic_2","human-centered computing","human-centered computing","human-centered computing"
"10.1145/3544548.3581212","between",0.299109967221409,0.324037034920393,0.0978482125118966,0.102244492027025,25,128,128,128,128,"topic_1","empirical studies in hci","human centered computing","empirical studies in hci"
"10.1145/3544548.3581212","between",0.299109967221409,0.324037034920393,0.0978482125118966,0.102244492027025,25,128,128,128,128,"topic_2","human-centered computing","human-centered computing","human-centered computing"
"10.1145/3544548.3581212","between",0.299109967221409,0.324037034920393,0.0978482125118966,0.102244492027025,25,128,128,128,128,"topic_3","human computer interaction (hci)","human centered computing","human computer interaction (hci)"
"10.1145/3544548.3581212","between",0.299109967221409,0.324037034920393,0.0978482125118966,0.102244492027025,25,128,128,128,128,"topic_4","hci theory, concepts and models","human centered computing","hci theory, concepts and models"
"10.1145/3544548.3581213","within",0.454566690156869,0.360555127546399,0.275813993562041,0.203039593756172,14,30,40,20,30,"topic_3","human-centered computing","human-centered computing","human-centered computing"
"10.1145/3544548.3581224","between",0.382,0.44,0.203273215156351,0.29652,5,41,41,41,41,"topic_3","human-centered computing","human-centered computing","human-centered computing"
"10.1145/3544548.3581231","between",0.428856853619699,0.415770418774468,0.256215619055973,0.359180873748943,10,181,181,181,181,"topic_1","hci theory, concepts and models","human centered computing","hci theory, concepts and models"
"10.1145/3544548.3581231","between",0.428856853619699,0.415770418774468,0.256215619055973,0.359180873748943,10,181,181,181,181,"topic_2","human-centered computing","human-centered computing","human-centered computing"
"10.1145/3544548.3581231","between",0.428856853619699,0.415770418774468,0.256215619055973,0.359180873748943,10,181,181,181,181,"topic_3","empirical studies in hci","human centered computing","empirical studies in hci"
"10.1145/3544548.3581244","between",0.272874463997402,0.272874463997402,0,0,2,109,109,109,109,"topic_1","human computer interaction (hci)","human centered computing","human computer interaction (hci)"
"10.1145/3544548.3581244","between",0.272874463997402,0.272874463997402,0,0,2,109,109,109,109,"topic_2","human-centered computing","human-centered computing","human-centered computing"
"10.1145/3544548.3581246","between",0.503333333333333,0.49,0.0907377172587746,0.103782,3,36,36,36,36,"topic_1","hci theory, concepts and models","human centered computing","hci theory, concepts and models"
"10.1145/3544548.3581246","between",0.503333333333333,0.49,0.0907377172587746,0.103782,3,36,36,36,36,"topic_2","human-centered computing","human-centered computing","human-centered computing"
"10.1145/3544548.3581247","between",0.340321158849319,0.316227766016838,0.11457262347228,0.0765801965181278,5,20,20,20,20,"topic_1","empirical studies in collaborative and social computing","human centered computing","collaborative and social computing"
"10.1145/3544548.3581247","between",0.340321158849319,0.316227766016838,0.11457262347228,0.0765801965181278,5,20,20,20,20,"topic_2","collaborative and social computing","human centered computing","collaborative and social computing"
"10.1145/3544548.3581247","between",0.340321158849319,0.316227766016838,0.11457262347228,0.0765801965181278,5,20,20,20,20,"topic_3","human-centered computing","human-centered computing","human-centered computing"
"10.1145/3544548.3581252","within",0.243337948485785,0.209018068301424,0.0672763646980463,0.0468026715985357,5,238,238,238,238,"topic_1","human-centered computing","human-centered computing","human-centered computing"
"10.1145/3544548.3581252","within",0.243337948485785,0.209018068301424,0.0672763646980463,0.0468026715985357,5,238,238,238,238,"topic_2","computing methodologies","computing methodologies","computing methodologies"
"10.1145/3544548.3581259","within",0.620227084980852,0.587228132326902,0.174169799352467,0.183217572445077,20,20,20,20,20,"topic_1","virtual reality","human centered computing","virtual reality"
"10.1145/3544548.3581259","within",0.620227084980852,0.587228132326902,0.174169799352467,0.183217572445077,20,20,20,20,20,"topic_2","human-centered computing","human-centered computing","human-centered computing"
"10.1145/3544548.3581282","between",0.126491106406735,0.126491106406735,NA,0,1,78,78,78,78,"topic_2","human-centered computing","human-centered computing","human-centered computing"
"10.1145/3544548.3581282","between",0.126491106406735,0.126491106406735,NA,0,1,78,78,78,78,"topic_3","computing methodologies","computing methodologies","computing methodologies"
"10.1145/3544548.3581283","within",0.235251965762262,0.235251965762262,0,0,2,20,20,20,20,"topic_2","human-centered computing","human-centered computing","human-centered computing"
"10.1145/3544548.3581283","within",0.235251965762262,0.235251965762262,0,0,2,20,20,20,20,"topic_4","virtual reality","human centered computing","virtual reality"
